Centre ID,Linac Manufacturer,Linac Model,Linac_ID,Date,Measurement Device,OP Dif (%),Recording,Comments
2,Varian,2100CD,11,01/06/2015 08:16,Linacheck,-0.45,Database,
2,Varian,TrueBeam,19,01/06/2015 08:17,QA3,-1.01,Database,
2,Varian,2100CD,12,01/06/2015 08:20,Linacheck,-1.65,Database,
2,Varian,600,13,01/06/2015 08:20,Linacheck,-1.2,Database,
2,Varian,TrueBeam,18,01/06/2015 08:25,QA3,-0.86,Database,
2,Varian,2100CD,10,01/06/2015 11:39,Linacheck,0.05,Database,
2,Varian,Edge,9,01/06/2015 17:38,Machine Performance Check,1.18,Database,
2,Varian,600,14,01/06/2015 20:39,Farmer Chamber in Water,-0.339951925,Database,
2,Varian,TrueBeam,18,02/06/2015 07:38,Machine Performance Check,2.2,Database,
2,Varian,2100CD,15,02/06/2015 07:41,Linacheck,0.95,Database,
2,Varian,TrueBeam,18,02/06/2015 07:51,Machine Performance Check,2.48,Database,
2,Varian,2100CD,17,02/06/2015 07:52,Linacheck,0.85,Database,
2,Varian,Edge,9,02/06/2015 07:57,Machine Performance Check,0.9,Database,
2,Varian,TrueBeam,20,02/06/2015 07:57,QA3,0.89,Database,
2,Varian,600,14,02/06/2015 08:06,QA3,-0.14,Database,
2,Varian,600,13,02/06/2015 08:07,Linacheck,-1.2,Database,
2,Varian,TrueBeam,18,02/06/2015 08:07,Linacheck,-0.25,Database,
2,Varian,2100CD,10,02/06/2015 08:21,Linacheck,-0.4,Database,
2,Varian,2100CD,12,02/06/2015 08:24,Linacheck,-0.9,Database,
2,Varian,2100CD,11,02/06/2015 08:26,Linacheck,-0.3,Database,
2,Varian,TrueBeam,19,02/06/2015 08:40,Machine Performance Check,-0.28,Database,
2,Varian,2100CD,16,02/06/2015 14:40,QA3,0.12,Database,
2,Varian,2100CD,16,02/06/2015 18:52,Farmer Chamber in Water,0.188535447,Database,
2,Varian,2100CD,16,02/06/2015 19:09,Linacheck,0.7,Database,
2,Varian,2100CD,16,02/06/2015 19:23,Linacheck,0.3,Database,
2,Varian,TrueBeam,18,03/06/2015 07:34,Machine Performance Check,1.53,Database,
2,Varian,TrueBeam,20,03/06/2015 07:54,Machine Performance Check,-0.18,Database,
2,Varian,Edge,9,03/06/2015 08:02,Machine Performance Check,1.25,Database,
2,Varian,Edge,9,03/06/2015 08:09,Machine Performance Check,1.28,Database,
2,Varian,600,13,03/06/2015 08:11,QA3,-0.4,Database,
2,Varian,2100CD,10,03/06/2015 08:15,Linacheck,0,Database,
2,Varian,2100CD,16,03/06/2015 08:19,Linacheck,-0.15,Database,
2,Varian,600,14,03/06/2015 08:21,Linacheck,-0.15,Database,
2,Varian,2100CD,12,03/06/2015 08:23,Linacheck,-1.9,Database,
2,Varian,2100CD,15,03/06/2015 08:24,QA3,0.15,Database,
2,Varian,2100CD,11,03/06/2015 08:30,Linacheck,-0.55,Database,
2,Varian,2100CD,17,03/06/2015 08:33,Linacheck,0.5,Database,
2,Varian,TrueBeam,19,03/06/2015 08:35,Machine Performance Check,0.31,Database,
2,Varian,TrueBeam,18,04/06/2015 07:38,Machine Performance Check,-1.24,Database,
2,Varian,600,14,04/06/2015 08:00,Linacheck,-0.25,Database,
2,Varian,2100CD,11,04/06/2015 08:05,Linacheck,-0.6,Database,
2,Varian,TrueBeam,20,04/06/2015 08:06,Machine Performance Check,-0.36,Database,
2,Varian,2100CD,17,04/06/2015 08:10,QA3,1.01,Database,
2,Varian,2100CD,10,04/06/2015 08:15,Linacheck,-0.5,Database,
2,Varian,600,13,04/06/2015 08:18,Linacheck,-1.25,Database,
2,Varian,2100CD,15,04/06/2015 08:19,Linacheck,0.7,Database,
2,Varian,2100CD,16,04/06/2015 08:22,Linacheck,-0.5,Database,
2,Varian,Edge,9,04/06/2015 08:25,QA3,0.9,Database,
2,Varian,2100CD,12,04/06/2015 08:39,QA3,-0.92,Database,
2,Varian,TrueBeam,19,04/06/2015 08:43,Machine Performance Check,0.31,Database,
2,Varian,TrueBeam,18,05/06/2015 07:32,Machine Performance Check,1.55,Database,
2,Varian,Edge,9,05/06/2015 08:04,Machine Performance Check,0.76,Database,
2,Varian,600,14,05/06/2015 08:10,Linacheck,-0.6,Database,
2,Varian,600,13,05/06/2015 08:14,Linacheck,-1.1,Database,
2,Varian,2100CD,17,05/06/2015 08:14,Linacheck,0.3,Database,
2,Varian,2100CD,11,05/06/2015 08:14,Linacheck,-0.7,Database,
2,Varian,2100CD,10,05/06/2015 08:18,QA3,-0.61,Database,
2,Varian,2100CD,16,05/06/2015 08:21,QA3,-0.02,Database,
2,Varian,2100CD,12,05/06/2015 08:23,Linacheck,-1.8,Database,
2,Varian,Edge,9,05/06/2015 08:24,Machine Performance Check,0.79,Database,
2,Varian,2100CD,15,05/06/2015 08:26,Linacheck,0.7,Database,
2,Varian,TrueBeam,19,05/06/2015 08:32,Machine Performance Check,0.41,Database,
2,Varian,Edge,9,05/06/2015 08:36,Machine Performance Check,0.91,Database,
2,Varian,TrueBeam,19,05/06/2015 08:48,Machine Performance Check,0.37,Database,
2,Varian,TrueBeam,19,05/06/2015 09:10,Machine Performance Check,0.28,Database,
2,Varian,Edge,9,05/06/2015 09:26,Machine Performance Check,1.07,Database,
2,Varian,TrueBeam,18,05/06/2015 20:00,Machine Performance Check,1.37,Database,
2,Varian,TrueBeam,18,05/06/2015 20:00,Farmer Chamber in Water,-0.563424475,Database,
2,Varian,TrueBeam,18,05/06/2015 20:11,Machine Performance Check,1.52,Database,
2,Varian,TrueBeam,18,05/06/2015 20:26,Machine Performance Check,-0.06,Database,
2,Varian,600,14,07/06/2015 10:37,Linacheck,-0.5,Database,
2,Varian,Edge,9,08/06/2015 07:36,Machine Performance Check,0.92,Database,
2,Varian,600,14,08/06/2015 07:52,Linacheck,-1.05,Database,
2,Varian,TrueBeam,18,08/06/2015 07:57,QA3,-1.24,Database,
2,Varian,TrueBeam,20,08/06/2015 08:00,Machine Performance Check,-0.27,Database,
2,Varian,2100CD,11,08/06/2015 08:09,Linacheck,-0.9,Database,
2,Varian,600,13,08/06/2015 08:11,Linacheck,-1.4,Database,
2,Varian,2100CD,17,08/06/2015 08:13,QA3,1.17,Database,
2,Varian,2100CD,16,08/06/2015 08:14,Linacheck,-0.45,Database,
2,Varian,2100CD,15,08/06/2015 08:15,Linacheck,0.4,Database,
2,Varian,2100CD,12,08/06/2015 08:18,Linacheck,-2.3,Database,
2,Varian,2100CD,10,08/06/2015 08:38,Linacheck,-1.05,Database,
2,Varian,TrueBeam,19,08/06/2015 09:16,QA3,-0.96,Database,
2,Varian,TrueBeam,20,08/06/2015 09:20,Machine Performance Check,-0.16,Database,
2,Varian,TrueBeam,20,08/06/2015 09:30,Machine Performance Check,-0.31,Database,
2,Varian,TrueBeam,18,09/06/2015 07:39,Machine Performance Check,-0.83,Database,
2,Varian,600,13,09/06/2015 08:01,Linacheck,-1.3,Database,
2,Varian,TrueBeam,20,09/06/2015 08:11,QA3,-0.03,Database,
2,Varian,2100CD,12,09/06/2015 08:19,Linacheck,-2.1,Database,
2,Varian,2100CD,15,09/06/2015 08:19,Linacheck,0.4,Database,
2,Varian,2100CD,10,09/06/2015 08:27,Linacheck,-1.45,Database,
2,Varian,2100CD,11,09/06/2015 08:28,Linacheck,-0.85,Database,
2,Varian,2100CD,16,09/06/2015 08:30,QA3,-0.55,Database,
2,Varian,600,14,09/06/2015 08:36,QA3,-0.86,Database,
2,Varian,Edge,9,09/06/2015 08:41,Machine Performance Check,0.69,Database,
2,Varian,2100CD,17,09/06/2015 08:41,QA3,1.2,Database,
2,Varian,TrueBeam,19,09/06/2015 08:43,Machine Performance Check,-4.38,Database,
2,Varian,TrueBeam,19,09/06/2015 08:55,Machine Performance Check,-0.52,Database,
2,Varian,2100CD,15,09/06/2015 16:49,Farmer Chamber in Water,2.244327526,Database,
2,Varian,2100CD,15,09/06/2015 19:12,Farmer Chamber in Water,1.83324941,Database,
2,Varian,2100CD,15,09/06/2015 19:57,Farmer Chamber in Water,1.270804812,Database,
2,Varian,TrueBeam,18,10/06/2015 07:27,Machine Performance Check,-0.39,Database,
2,Varian,TrueBeam,20,10/06/2015 07:40,Machine Performance Check,-0.1,Database,
2,Varian,TrueBeam,20,10/06/2015 07:47,Machine Performance Check,-0.09,Database,
2,Varian,Edge,9,10/06/2015 07:51,Machine Performance Check,0.47,Database,
2,Varian,Edge,9,10/06/2015 08:02,Machine Performance Check,0.6,Database,
2,Varian,2100CD,16,10/06/2015 08:17,Linacheck,-0.3,Database,
2,Varian,2100CD,17,10/06/2015 08:24,Linacheck,0.4,Database,
2,Varian,600,13,10/06/2015 08:25,QA3,-1.12,Database,
2,Varian,600,14,10/06/2015 08:28,Linacheck,-0.2,Database,
2,Varian,2100CD,11,10/06/2015 08:29,QA3,0.26,Database,
2,Varian,2100CD,12,10/06/2015 08:30,Linacheck,-2.1,Database,
2,Varian,TrueBeam,19,10/06/2015 08:44,Machine Performance Check,-0.38,Database,
2,Varian,2100CD,15,10/06/2015 08:53,QA3,-0.16,Database,
2,Varian,TrueBeam,19,10/06/2015 08:56,Machine Performance Check,-0.21,Database,
2,Varian,2100CD,10,10/06/2015 10:17,Linacheck,-0.95,Database,
2,Varian,TrueBeam,20,11/06/2015 07:39,Machine Performance Check,-0.08,Database,
2,Varian,TrueBeam,18,11/06/2015 07:49,Machine Performance Check,0.44,Database,
2,Varian,2100CD,12,11/06/2015 08:04,QA3,-0.78,Database,
2,Varian,600,14,11/06/2015 08:16,Linacheck,-0.2,Database,
2,Varian,2100CD,17,11/06/2015 08:17,Linacheck,0.4,Database,
2,Varian,600,13,11/06/2015 08:18,Linacheck,-1.3,Database,
2,Varian,2100CD,11,11/06/2015 08:22,Linacheck,-0.8,Database,
2,Varian,2100CD,15,11/06/2015 08:23,Linacheck,0.2,Database,
2,Varian,2100CD,16,11/06/2015 08:24,Linacheck,-1.5,Database,
2,Varian,2100CD,10,11/06/2015 08:25,Linacheck,-1,Database,
2,Varian,TrueBeam,19,11/06/2015 08:26,Machine Performance Check,-0.14,Database,
2,Varian,Edge,9,11/06/2015 08:40,QA3,0.98,Database,
2,Varian,TrueBeam,20,12/06/2015 07:45,Machine Performance Check,0.08,Database,
2,Varian,2100CD,16,12/06/2015 07:49,Linacheck,-0.15,Database,
2,Varian,2100CD,15,12/06/2015 07:53,Linacheck,0.55,Database,
2,Varian,TrueBeam,18,12/06/2015 08:02,Machine Performance Check,0.07,Database,
2,Varian,2100CD,10,12/06/2015 08:03,QA3,-1.11,Database,
2,Varian,600,14,12/06/2015 08:16,Linacheck,-0.2,Database,
2,Varian,Edge,9,12/06/2015 08:19,Linacheck,1.8,Database,
2,Varian,600,13,12/06/2015 08:22,Linacheck,-1.2,Database,
2,Varian,2100CD,12,12/06/2015 08:27,Linacheck,-1.85,Database,
2,Varian,2100CD,11,12/06/2015 08:29,Linacheck,-0.7,Database,
2,Varian,TrueBeam,19,12/06/2015 08:46,Machine Performance Check,0.03,Database,
2,Varian,Edge,9,12/06/2015 17:47,Machine Performance Check,1.34,Database,
2,Varian,TrueBeam,20,12/06/2015 19:10,Machine Performance Check,0.31,Database,
2,Varian,TrueBeam,20,12/06/2015 19:56,Machine Performance Check,0.13,Database,
2,Varian,Edge,9,15/06/2015 08:04,Machine Performance Check,0.76,Database,
2,Varian,2100CD,17,15/06/2015 08:10,QA3,1.3,Database,
2,Varian,TrueBeam,20,15/06/2015 08:14,Linacheck,-0.15,Database,
2,Varian,600,14,15/06/2015 08:14,Linacheck,-0.9,Database,
2,Varian,2100CD,11,15/06/2015 08:15,Linacheck,-0.55,Database,
2,Varian,2100CD,15,15/06/2015 08:17,Linacheck,0.5,Database,
2,Varian,2100CD,16,15/06/2015 08:18,Linacheck,0.1,Database,
2,Varian,2100CD,12,15/06/2015 08:25,Linacheck,-1.95,Database,
2,Varian,600,13,15/06/2015 08:25,Linacheck,-1,Database,
2,Varian,2100CD,10,15/06/2015 08:29,Linacheck,-0.55,Database,
2,Varian,TrueBeam,18,15/06/2015 08:37,Machine Performance Check,0.18,Database,
2,Varian,TrueBeam,19,15/06/2015 08:42,QA3,-0.45,Database,
2,Varian,TrueBeam,18,15/06/2015 19:00,QA3,-1.09,Database,
2,Varian,TrueBeam,18,16/06/2015 07:32,Machine Performance Check,-0.09,Database,
2,Varian,2100CD,17,16/06/2015 07:57,Linacheck,0.3,Database,
2,Varian,Edge,9,16/06/2015 08:03,Machine Performance Check,0.89,Database,
2,Varian,2100CD,12,16/06/2015 08:03,Linacheck,-2,Database,
2,Varian,2100CD,15,16/06/2015 08:09,Linacheck,0.55,Database,
2,Varian,Edge,9,16/06/2015 08:10,Machine Performance Check,1.21,Database,
2,Varian,600,13,16/06/2015 08:12,Linacheck,-1.15,Database,
2,Varian,Edge,9,16/06/2015 08:16,Machine Performance Check,1.09,Database,
2,Varian,2100CD,16,16/06/2015 08:20,QA3,-0.18,Database,
2,Varian,600,14,16/06/2015 08:21,QA3,-0.6,Database,
2,Varian,2100CD,10,16/06/2015 08:25,Linacheck,-0.9,Database,
2,Varian,2100CD,11,16/06/2015 08:27,Linacheck,-0.5,Database,
2,Varian,TrueBeam,20,16/06/2015 08:29,QA3,0.76,Database,
2,Varian,TrueBeam,19,16/06/2015 08:36,Machine Performance Check,0.25,Database,
2,Varian,2100CD,17,16/06/2015 11:28,Linacheck,0.4,Database,
2,Varian,2100CD,15,16/06/2015 18:31,Farmer Chamber in Water,1.28342944,Database,
2,Varian,TrueBeam,19,16/06/2015 18:34,Farmer Chamber in Water,0.126085685,Database,
2,Varian,2100CD,15,16/06/2015 18:35,Farmer Chamber in Water,1.993601774,Database,
2,Varian,TrueBeam,18,17/06/2015 08:00,Machine Performance Check,-0.95,Database,
2,Varian,2100CD,10,17/06/2015 08:02,Linacheck,-0.6,Database,
2,Varian,2100CD,10,17/06/2015 08:02,Linacheck,-0.6,Database,
2,Varian,600,13,17/06/2015 08:06,QA3,-0.82,Database,
2,Varian,2100CD,11,17/06/2015 08:09,QA3,1.13,Database,
2,Varian,2100CD,12,17/06/2015 08:11,Linacheck,-2.05,Database,
2,Varian,2100CD,17,17/06/2015 08:12,Linacheck,0.5,Database,
2,Varian,600,14,17/06/2015 08:16,Linacheck,-1,Database,
2,Varian,TrueBeam,20,17/06/2015 08:25,Machine Performance Check,-0.01,Database,
2,Varian,Edge,9,17/06/2015 08:27,Machine Performance Check,0.81,Database,
2,Varian,2100CD,16,17/06/2015 08:29,Linacheck,0.2,Database,
2,Varian,2100CD,15,17/06/2015 08:33,QA3,0.12,Database,
2,Varian,TrueBeam,19,17/06/2015 08:41,Machine Performance Check,0.12,Database,
2,Varian,TrueBeam,20,17/06/2015 17:34,Machine Performance Check,0.1,Database,
2,Varian,TrueBeam,20,17/06/2015 17:41,Machine Performance Check,0.04,Database,
2,Varian,TrueBeam,20,17/06/2015 19:06,Farmer Chamber in Water,0.780617407,Database,
2,Varian,2100CD,17,18/06/2015 08:02,Linacheck,0.5,Database,
2,Varian,TrueBeam,20,18/06/2015 08:06,Machine Performance Check,0.05,Database,
2,Varian,2100CD,16,18/06/2015 08:08,Linacheck,0.15,Database,
2,Varian,TrueBeam,18,18/06/2015 08:11,Machine Performance Check,-0.22,Database,
2,Varian,2100CD,15,18/06/2015 08:14,Linacheck,0.55,Database,
2,Varian,2100CD,10,18/06/2015 08:18,Linacheck,-0.65,Database,
2,Varian,600,14,18/06/2015 08:19,Linacheck,-0.3,Database,
2,Varian,Edge,9,18/06/2015 08:25,Machine Performance Check,0.9,Database,
2,Varian,TrueBeam,19,18/06/2015 08:35,Machine Performance Check,-0.01,Database,
2,Varian,600,13,18/06/2015 08:36,Linacheck,-1.3,Database,
2,Varian,2100CD,11,18/06/2015 08:38,Linacheck,-0.65,Database,
2,Varian,2100CD,12,18/06/2015 11:33,QA3,-0.49,Database,
2,Varian,2100CD,17,18/06/2015 17:21,Linacheck,0.6,Database,
2,Varian,TrueBeam,18,19/06/2015 07:42,Machine Performance Check,0.23,Database,
2,Varian,TrueBeam,20,19/06/2015 08:04,Machine Performance Check,-0.09,Database,
2,Varian,2100CD,17,19/06/2015 08:04,Linacheck,0.3,Database,
2,Varian,2100CD,16,19/06/2015 08:10,Linacheck,-0.3,Database,
2,Varian,2100CD,11,19/06/2015 08:11,Linacheck,-0.65,Database,
2,Varian,600,14,19/06/2015 08:14,Linacheck,-0.95,Database,
2,Varian,600,13,19/06/2015 08:18,Linacheck,-1.3,Database,
2,Varian,600,13,19/06/2015 08:18,Linacheck,-1.3,Database,
2,Varian,2100CD,15,19/06/2015 08:19,Linacheck,0.55,Database,
2,Varian,Edge,9,19/06/2015 08:21,QA3,1.19,Database,
2,Varian,2100CD,12,19/06/2015 08:23,Linacheck,-2.25,Database,
2,Varian,2100CD,10,19/06/2015 08:30,QA3,-0.79,Database,
2,Varian,TrueBeam,19,19/06/2015 08:35,Machine Performance Check,0.02,Database,
2,Varian,2100CD,15,19/06/2015 16:34,Linacheck,0.2,Database,
2,Varian,Edge,9,20/06/2015 09:45,Farmer Chamber in Water,0.882914439,Database,
2,Varian,Edge,9,20/06/2015 10:19,QA3,0.72,Database,
2,Varian,600,14,20/06/2015 11:09,Linacheck,-0.85,Database,
2,Varian,Edge,9,20/06/2015 11:13,Farmer Chamber in Water,-0.24589786,Database,
2,Varian,Edge,9,20/06/2015 11:22,QA3,-0.38,Database,
2,Varian,Edge,9,20/06/2015 11:25,Machine Performance Check,0.02,Database,
2,Varian,2100CD,12,20/06/2015 13:37,Farmer Chamber in Water,-1.884361805,Database,
2,Varian,2100CD,12,20/06/2015 13:55,QA3,-0.26,Database,
2,Varian,2100CD,12,20/06/2015 16:20,Farmer Chamber in Water,-0.233419868,Database,
2,Varian,2100CD,12,20/06/2015 16:33,QA3,1.5,Database,
2,Varian,2100CD,12,20/06/2015 16:41,Linacheck,-0.9,Database,
2,Varian,TrueBeam,20,22/06/2015 08:10,Machine Performance Check,0.05,Database,
2,Varian,Edge,9,22/06/2015 08:12,Machine Performance Check,0.11,Database,
2,Varian,2100CD,10,22/06/2015 08:17,Linacheck,-0.7,Database,
2,Varian,600,14,22/06/2015 08:20,Linacheck,-0.5,Database,
2,Varian,2100CD,12,22/06/2015 08:24,Linacheck,-0.25,Database,
2,Varian,2100CD,17,22/06/2015 08:25,QA3,0,Database,
2,Varian,2100CD,11,22/06/2015 08:26,Linacheck,-0.4,Database,
2,Varian,2100CD,16,22/06/2015 08:26,Linacheck,0.05,Database,
2,Varian,600,13,22/06/2015 08:29,Linacheck,-1.3,Database,
2,Varian,2100CD,15,22/06/2015 08:29,Linacheck,0.45,Database,
2,Varian,TrueBeam,18,22/06/2015 08:29,QA3,-0.3,Database,
2,Varian,TrueBeam,19,22/06/2015 08:43,QA3,0.55,Database,
2,Varian,TrueBeam,18,23/06/2015 07:55,Machine Performance Check,0.01,Database,
2,Varian,Edge,9,23/06/2015 08:00,Machine Performance Check,-0.29,Database,
2,Varian,600,13,23/06/2015 08:07,Linacheck,-1.3,Database,
2,Varian,2100CD,15,23/06/2015 08:11,Linacheck,0.6,Database,
2,Varian,TrueBeam,18,23/06/2015 08:17,Machine Performance Check,0.07,Database,
2,Varian,2100CD,10,23/06/2015 08:18,Linacheck,-1,Database,
2,Varian,2100CD,17,23/06/2015 08:21,Farmer Chamber in Water,1.234939204,Database,
2,Varian,TrueBeam,20,23/06/2015 08:22,QA3,0.41,Database,
2,Varian,2100CD,16,23/06/2015 08:22,QA3,0.13,Database,
2,Varian,2100CD,12,23/06/2015 08:22,Linacheck,-0.6,Database,
2,Varian,600,14,23/06/2015 08:27,QA3,-0.18,Database,
2,Varian,2100CD,11,23/06/2015 08:35,Linacheck,-0.45,Database,
2,Varian,TrueBeam,19,23/06/2015 09:06,QA3,0.19,Database,
2,Varian,2100CD,15,23/06/2015 17:46,Farmer Chamber in Water,1.543378696,Database,
2,Varian,2100CD,12,23/06/2015 18:15,QA3,1.47,Database,
2,Varian,2100CD,12,23/06/2015 19:00,QA3,-0.01,Database,
2,Varian,2100CD,15,23/06/2015 19:06,Farmer Chamber in Water,-0.020695439,Database,
2,Varian,2100CD,12,24/06/2015 07:52,Linacheck,-0.35,Database,
2,Varian,TrueBeam,20,24/06/2015 07:56,Machine Performance Check,0.09,Database,
2,Varian,TrueBeam,20,24/06/2015 08:07,Machine Performance Check,0.12,Database,
2,Varian,Edge,9,24/06/2015 08:09,Machine Performance Check,-0.19,Database,
2,Varian,TrueBeam,18,24/06/2015 08:11,Machine Performance Check,0.02,Database,
2,Varian,TrueBeam,20,24/06/2015 08:17,Machine Performance Check,0.12,Database,
2,Varian,TrueBeam,20,24/06/2015 08:19,Machine Performance Check,-0.06,Database,
2,Varian,600,13,24/06/2015 08:21,QA3,-0.35,Database,
2,Varian,2100CD,16,24/06/2015 08:21,Linacheck,0.15,Database,
2,Varian,2100CD,10,24/06/2015 08:23,Linacheck,-0.25,Database,
2,Varian,TrueBeam,20,24/06/2015 08:26,Machine Performance Check,0.12,Database,
2,Varian,600,14,24/06/2015 08:26,Linacheck,-0.2,Database,
2,Varian,2100CD,15,24/06/2015 08:31,QA3,-0.91,Database,
2,Varian,2100CD,15,24/06/2015 08:31,QA3,-0.91,Database,
2,Varian,2100CD,17,24/06/2015 08:36,Linacheck,0.5,Database,
2,Varian,TrueBeam,20,24/06/2015 08:46,Machine Performance Check,0.05,Database,
2,Varian,TrueBeam,19,24/06/2015 08:51,QA3,0.24,Database,
2,Varian,2100CD,11,24/06/2015 09:10,QA3,0.62,Database,
2,Varian,TrueBeam,18,25/06/2015 07:56,Machine Performance Check,0.04,Database,
2,Varian,2100CD,12,25/06/2015 07:57,Linacheck,-0.4,Database,
2,Varian,TrueBeam,19,25/06/2015 08:00,QA3,0.24,Database,
2,Varian,2100CD,17,25/06/2015 08:11,Linacheck,0.85,Database,
2,Varian,2100CD,15,25/06/2015 08:18,Linacheck,-1.1,Database,
2,Varian,600,14,25/06/2015 08:18,Linacheck,-0.1,Database,
2,Varian,600,13,25/06/2015 08:19,Linacheck,-1.4,Database,
2,Varian,2100CD,16,25/06/2015 08:22,Linacheck,0.1,Database,
2,Varian,2100CD,10,25/06/2015 08:23,Linacheck,-0.4,Database,
2,Varian,2100CD,11,25/06/2015 08:27,Linacheck,-0.45,Database,
2,Varian,TrueBeam,20,25/06/2015 08:33,Machine Performance Check,0.07,Database,
2,Varian,Edge,9,25/06/2015 08:33,QA3,-0.02,Database,
2,Varian,2100CD,11,25/06/2015 18:38,Farmer Chamber in Water,0.707328052,Database,
2,Varian,TrueBeam,20,26/06/2015 07:38,Machine Performance Check,-0.02,Database,
2,Varian,Edge,9,26/06/2015 07:53,Machine Performance Check,-0.36,Database,
2,Varian,2100CD,12,26/06/2015 08:03,Linacheck,-0.25,Database,
2,Varian,TrueBeam,18,26/06/2015 08:05,Machine Performance Check,0.16,Database,
2,Varian,TrueBeam,19,26/06/2015 08:06,Machine Performance Check,0.17,Database,
2,Varian,2100CD,10,26/06/2015 08:07,QA3,-0.06,Database,
2,Varian,Edge,9,26/06/2015 08:15,Machine Performance Check,-0.07,Database,
2,Varian,2100CD,16,26/06/2015 08:17,Linacheck,-0.1,Database,
2,Varian,2100CD,15,26/06/2015 08:18,Linacheck,-0.7,Database,
2,Varian,2100CD,17,26/06/2015 08:22,Linacheck,0.7,Database,
2,Varian,600,14,26/06/2015 08:25,Linacheck,-0.05,Database,
2,Varian,2100CD,11,26/06/2015 08:27,Linacheck,0,Database,
2,Varian,600,13,26/06/2015 08:44,Linacheck,-1.3,Database,
2,Varian,600,13,26/06/2015 15:18,Linacheck,-1.1,Database,
2,Varian,2100CD,15,26/06/2015 17:01,Farmer Chamber in Water,-0.495594557,Database,
2,Varian,2100CD,15,26/06/2015 17:38,Linacheck,-0.9,Database,
2,Varian,2100CD,15,26/06/2015 17:39,Linacheck,-0.45,Database,
2,Varian,TrueBeam,20,27/06/2015 13:39,Machine Performance Check,0.15,Database,
2,Varian,TrueBeam,20,27/06/2015 14:21,Machine Performance Check,0.13,Database,
2,Varian,2100CD,17,29/06/2015 07:41,QA3,1.84,Database,
2,Varian,2100CD,12,29/06/2015 07:54,Linacheck,-0.35,Database,
2,Varian,Edge,9,29/06/2015 07:59,Machine Performance Check,-0.43,Database,
2,Varian,TrueBeam,18,29/06/2015 08:02,QA3,-0.17,Database,
2,Varian,TrueBeam,20,29/06/2015 08:03,Machine Performance Check,0.03,Database,
2,Varian,2100CD,16,29/06/2015 08:09,Linacheck,-0.1,Database,
2,Varian,600,14,29/06/2015 08:22,Linacheck,-0.55,Database,
2,Varian,TrueBeam,19,29/06/2015 08:25,QA3,-0.22,Database,
2,Varian,Edge,9,29/06/2015 08:27,Machine Performance Check,-0.21,Database,
2,Varian,2100CD,10,29/06/2015 08:29,Linacheck,-0.2,Database,
2,Varian,2100CD,15,29/06/2015 08:31,Linacheck,-0.35,Database,
2,Varian,600,13,29/06/2015 08:35,Linacheck,-1.45,Database,
2,Varian,2100CD,11,29/06/2015 11:43,Linacheck,-0.25,Database,
2,Varian,2100CD,11,29/06/2015 11:43,Linacheck,-0.25,Database,
2,Varian,TrueBeam,18,30/06/2015 07:28,Machine Performance Check,0.22,Database,
2,Varian,2100CD,16,30/06/2015 07:42,QA3,0.12,Database,
2,Varian,Edge,9,30/06/2015 08:07,Machine Performance Check,-0.04,Database,
2,Varian,TrueBeam,20,30/06/2015 08:10,QA3,0.18,Database,
2,Varian,2100CD,10,30/06/2015 08:16,Linacheck,-0.45,Database,
2,Varian,Edge,9,30/06/2015 08:17,Machine Performance Check,-0.21,Database,
2,Varian,2100CD,12,30/06/2015 08:18,Linacheck,-0.25,Database,
2,Varian,2100CD,15,30/06/2015 08:20,Linacheck,-0.1,Database,
2,Varian,2100CD,17,30/06/2015 08:20,Linacheck,0.8,Database,
2,Varian,600,13,30/06/2015 08:24,Linacheck,-1.3,Database,
