n,k,ab,ab_sd,d,d_shift,d_sd,d_trend,n0,max_d,d_interest,k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,76.0,86.0495869933,85.9425228404,86.0749219998,86.0666519568,85.9846123053,85.8681010247,86.1986011199,86.303030871,86.9152216101,86.5097661642
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,76.0,86.1237884182,85.7476208608,85.5402048792,85.5949205428,85.358458402,85.7487652331,85.3670779474,85.6802568473,86.0291610652,85.6760881171
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,76.0,85.3860254477,85.7361112122,85.0558676792,85.3655470674,85.2839712494,85.3492128555,85.6237211407,84.9884498654,85.5849967286,85.5223849248
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,76.0,84.4695647627,85.6010356362,84.9990515529,85.0299104212,84.9172323208,84.8787228693,84.818240238,85.064633326,84.7677143681,84.9165366759
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,78.0,89.5173761865,89.1348297399,89.2281157094,88.7241781564,89.3926401651,89.1128943877,89.3288176596,89.3429529275,89.3102536983,89.2085962428
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,78.0,89.1330836664,88.6902188123,89.1257684557,88.8075389478,88.9926608633,88.744236341,88.865090003,89.1382942191,88.9010548938,88.7635280517
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,78.0,88.5365604999,88.1897200643,88.9712443967,88.6915723346,88.7768886771,88.61175159,88.3767183817,89.0034355668,88.4440506019,88.6087540195
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,78.0,88.1604581345,87.9727980916,88.678857306,88.1654610865,88.5743212572,88.0936760311,88.331161398,88.4552409906,88.4370106166,88.1120329915
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,78.0,87.8452863518,88.0065428581,87.7219618627,87.8554530547,87.5799069986,87.7657410055,87.869773005,87.6738189778,87.888013858,87.1960339713
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,78.0,87.2349930136,87.7248275966,88.2022444125,87.7682426461,87.5204235978,87.3255482602,87.7715341323,87.3602623797,87.2892900162,87.9519738796
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,78.0,86.6675963268,87.624754917,87.4536540139,87.2682576964,87.2162805309,87.0870778478,86.8820982667,87.2642954222,87.4047616004,87.3597699799
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,80.0,90.8329043147,90.8524130572,90.5905130138,90.5615290081,90.7619521025,90.8325641242,91.1079985326,91.0000685644,91.150412237,90.7611213295
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,80.0,90.1799143186,90.6421903894,90.5270113697,90.3417772834,90.7384068414,90.6558402206,90.6767173773,90.6490892929,90.5798065852,90.2952616952
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,80.0,90.380248189,90.1477169242,90.3134980905,90.262020626,90.2295802661,90.2336594364,90.1930040066,90.3084194627,90.1720599127,90.4012215139
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,80.0,89.8157930624,89.8087253085,90.1880913259,89.9726278046,90.0427350405,90.0332138326,89.9667498712,90.2318196672,90.0888800919,90.0246619041
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,80.0,89.6874492756,89.7216178063,89.4608031801,89.4592927441,89.6534285231,89.7596330756,89.4987780144,89.6760765223,89.7194098907,89.6601400745
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,80.0,89.6029067162,89.0967576937,89.3335855236,89.0721435683,89.5046074518,89.5999568202,89.2447743619,89.3123224601,89.5276150858,89.168984971
1000.0,10.0,3.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,80.0,89.2377445665,89.5605173823,88.9951629977,89.2656908702,88.8036547398,88.9674328219,89.2744313292,89.0011615645,89.027437412,88.6553257789
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,64.0,88.7819116806,88.7522011008,89.0483248636,88.6257658485,89.0573426235,88.9606268212,88.9164289444,88.9292175306,88.8978839743,89.021793514
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,64.0,88.7072107133,88.5941771193,88.5432289546,88.5629456573,88.4907465503,88.671527693,88.527860601,88.4263332089,88.5016227944,88.0911307307
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,64.0,88.1519388857,88.1774146575,88.4685991647,88.5181876294,88.2421466806,88.0910592868,88.3133915894,88.4553221925,88.1779883428,88.2541559512
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,64.0,88.1191377404,88.2144862875,87.7949620017,87.5327699224,88.0656209386,87.9866361654,87.6802667126,88.0103502415,87.8011637327,87.8564901961
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,64.0,87.4348682351,87.1591874591,87.6483756772,87.3821776865,87.8706895788,87.6140487173,87.4616990346,87.2071179427,87.4844068712,87.4338082882
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,64.0,87.082312339,87.3936804794,87.3012326463,87.341333796,87.4717716521,87.1458248848,87.1223238682,87.3189224403,86.9895659633,87.1908945602
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,64.0,86.8329047961,86.91321594,86.8950843796,86.6534409879,86.7978655724,86.3115690305,86.8224083168,87.1895462196,86.809393318,87.1899336963
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,66.0,91.2819634977,90.9555277546,90.5662778618,91.3254984846,90.9702641344,90.8995650595,90.9602285954,90.9420442,91.155987395,91.014497931
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,66.0,90.9980088142,90.5558040385,90.7902427673,90.841606695,90.87095643,90.8380990696,90.6552867121,90.7559510604,90.7943321267,90.6905874766
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,66.0,90.2452561862,90.3999929394,90.5179461226,90.1490059267,90.334893851,90.5622429743,90.5440448159,90.4254018091,90.5262630638,90.5633536789
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,66.0,90.1650793819,90.2148249005,90.1022345554,90.0409945888,90.1579536328,90.2588536365,89.9775052661,90.1716326087,89.8506368035,90.3812759612
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,66.0,90.0021193372,89.9828610091,89.805110886,89.647659458,90.0066498405,89.6025121516,89.7991989838,90.0446419433,89.9495071724,89.7530635646
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,66.0,89.3901052427,89.3159906033,89.230835788,89.3040110389,89.5346369423,89.314642213,89.4439530979,89.5166394337,89.721636167,89.7435420209
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,66.0,89.1496230576,88.9008580005,89.6088611355,89.1543977803,89.1419276623,89.5667283546,89.5757308701,89.3465069982,89.3533203544,89.6591184513
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,68.0,92.537574219,92.7902188066,92.6742837765,92.4566005631,92.5542618613,92.727427444,92.5402109482,92.4915444136,92.5820857128,92.5593434268
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,68.0,92.0672549682,92.466199376,92.3461101875,92.2860215945,92.2470891612,92.5458840749,92.4184811983,92.0334193024,92.5356644578,92.4680442996
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,68.0,91.9259679635,92.0336525961,92.1184043265,91.9555870286,92.2724225201,92.0473184715,92.0250450067,92.0547335484,92.1185062913,92.1377094119
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,68.0,91.9008144725,91.830140206,91.917037753,92.2551937255,91.7594227341,91.9882579461,91.7354952317,91.9030249047,92.0225033539,91.5984533645
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,68.0,91.7945994997,91.6233878884,91.915744139,91.663402257,91.9629209165,91.5505109503,91.7060175263,91.7290579722,91.4019951514,91.2877519433
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,68.0,91.346998106,91.6034802715,91.6044734743,91.5285898883,91.5805108384,91.1005677953,91.3947417454,91.3140049774,91.7590597899,91.2529183346
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,68.0,91.3343764723,91.0756831519,91.6353699532,91.2554370987,91.2637136723,91.1112853316,91.2276285468,91.0227813828,91.1506713891,91.2693991883
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,70.0,93.9790245123,93.9134312832,94.0937541763,94.052223808,93.8193124816,94.058834733,94.0529082362,94.0101073959,93.9885405591,94.0175229571
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,70.0,93.6704821461,93.9384458613,93.9825083816,93.760638954,93.8569038108,93.7767626493,93.868759626,93.8298701748,93.7823034026,93.6770246294
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,70.0,93.646084508,93.728681237,93.6564477351,93.6774829631,93.4847760651,93.5612584062,93.620356186,93.6024055125,93.4911749473,93.5533092833
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,70.0,93.3255608074,93.5418139399,93.4129469437,93.5053212645,93.6023170893,93.42663038,93.7239672763,92.9914287534,93.2395454911,93.5256772702
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,70.0,93.2209134601,93.0605540044,92.7297783709,93.3150996348,93.0145732369,93.2055185245,93.1783500812,93.4465109788,92.9576243118,93.1527405417
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,70.0,93.2178712316,92.709728017,92.9658522073,93.0440854329,92.9800442374,93.0543266368,93.043595308,93.0537147963,92.9611758377,93.0453591085
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,70.0,92.8317116891,92.8615951623,92.6606051551,92.8235273954,92.802494435,92.8033662853,93.0575177073,92.7728251005,92.9681372634,92.8523295487
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,72.0,95.1689006188,95.1777541534,95.1101733804,95.1409415759,95.1389577374,95.1068126158,95.3085794967,95.0240726655,95.079471223,95.1828734971
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,72.0,94.8888506398,94.9816054752,94.99035144,94.9527351753,94.8648198914,95.1509183297,94.8340281175,94.9871549307,94.8695504089,94.6877515246
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,72.0,94.7199156178,94.7542968071,94.7950125594,94.7849226197,94.8432897043,94.6834944067,94.7459478027,94.8617248054,94.8432472397,94.7449971442
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,72.0,94.7020419344,94.6459978504,94.5801642497,94.6945830791,94.7346709301,94.4471890644,94.7969857839,94.5916807503,94.6054208852,94.5582021319
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,72.0,94.501053294,94.4087155501,94.3896279581,94.3731918465,94.3925503887,94.4480985019,94.7087547177,94.4396628548,94.5407513354,94.5365619087
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,72.0,94.2471088854,94.2543142712,94.4224770246,94.2184387947,94.3257925253,94.3951748103,94.3271187689,94.4116683725,94.4535178172,94.4401600509
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,72.0,93.8901843576,94.1498829647,94.212116247,94.1461922979,94.129185768,94.1997549735,94.1713768709,94.2120432546,94.252516585,94.2893658565
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,74.0,95.8664332972,96.0639342613,96.0012686675,96.0810835791,96.008912748,96.0996946861,96.0301415329,96.1238491808,96.1155678578,96.1109991657
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,74.0,96.006816192,95.9912644348,95.9694663261,96.0273630735,95.9162393635,96.0060654438,95.944889303,95.9958244003,96.0571750609,95.8495204073
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,74.0,95.7237180383,95.6550483276,95.6931982332,95.7215803062,95.8066442994,95.6784994547,95.9235571992,95.8573496257,95.6893116182,95.6753442876
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,74.0,95.5200025551,95.707426327,95.7691543909,95.6913639157,95.6330162052,95.6725385232,95.8660874289,95.7925542983,95.6882122902,95.6035606627
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,74.0,95.4996893856,95.4100933893,95.5306566122,95.617348799,95.721222372,95.6625701319,95.4375040448,95.6903893805,95.4317676524,95.5420793389
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,74.0,95.4041888718,95.2815043758,95.4036847728,95.3494658585,95.3119559544,95.5166817416,95.5111649668,95.5282341416,95.2765213714,95.55513394
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,74.0,95.3772325065,95.5252557638,95.3192011062,95.5049983332,95.3428142055,95.3566908219,95.0867298385,95.2869784904,95.3086887995,95.1793250567
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,76.0,96.7846406532,96.8820318019,96.7961979208,96.8669511116,96.8266240235,96.7430563176,96.7546882437,96.835693769,96.9314817234,96.7645855657
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,76.0,96.7011899,96.7974907147,96.797462573,96.8121458429,96.7014053952,96.6387330206,96.5709921423,96.7776695322,96.7086307788,96.5387694941
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,76.0,96.4985838309,96.5599449242,96.6585169845,96.5220511438,96.5780124547,96.66735853,96.5377767478,96.5383386552,96.5666319332,96.494954148
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,76.0,96.505280126,96.5391443973,96.5663416473,96.5100949333,96.5882109493,96.5846822611,96.5351751222,96.4083431838,96.4242765622,96.3480850861
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,76.0,96.2783912089,96.5086025219,96.3996385239,96.3940093705,96.3706255664,96.3505926329,96.2636064661,96.4128000211,96.3851208705,96.4040879067
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,76.0,96.3075622243,96.2754349221,96.4129062588,96.1824653869,96.1864731931,96.2485021114,96.3637294876,96.3409540125,96.180246073,96.0981704564
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,76.0,96.1688669379,96.1553476284,96.1743738545,95.9168795439,96.1762375209,96.0597734404,96.1665302014,96.2236892675,96.0812687713,96.038302329
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,78.0,97.3702845359,97.4577735632,97.3173102898,97.4675752373,97.4040720884,97.3200409263,97.4308901721,97.3160941935,97.348409007,97.4201499725
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,78.0,97.3095469112,97.2942580075,97.289158217,97.3590783967,97.3482925971,97.3970201629,97.3197472244,97.2503684554,97.2941220832,97.3785427965
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,78.0,97.211034504,97.226136748,97.1388467032,97.3721018669,97.1765524326,97.2311076018,97.2137939754,97.2612713631,97.2415186273,97.0982406152
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,78.0,97.279014834,97.1160727506,97.1541532886,97.1931720217,97.0019222628,97.1256618448,97.2480039931,97.0185994606,97.1370571686,97.1743656111
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,78.0,96.9822187298,97.00767004,97.1469048441,97.0407685667,97.1329082461,96.983312998,96.9893487416,97.1289435207,97.0030062102,97.1363973937
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,78.0,97.0202733476,96.9748707236,96.9661888968,96.9556703108,96.9433070155,96.8914924863,97.0185265666,96.858241809,97.0925161046,96.8595473094
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,78.0,96.8168587357,96.8343684348,96.8643635052,96.8654126078,96.8682285572,96.8111910271,96.9013783161,96.8819264606,96.8405621372,96.9016316006
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,145.0,100.0,80.0,97.9275452882,97.8223888603,97.8481594505,97.9690349266,97.921033255,97.8838959233,97.9582281475,97.8929920371,97.9627582903,97.8276297269
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,150.0,100.0,80.0,97.8657520091,97.8804250935,97.8443958476,97.9027605912,97.7117888669,97.816123272,97.7676430252,97.8811159817,97.869409086,97.7956384808
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,155.0,100.0,80.0,97.7963188443,97.7421197847,97.7315607121,97.770642646,97.8087313115,97.862074906,97.8673485307,97.7178463362,97.6923571446,97.7475717649
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,160.0,100.0,80.0,97.6912879544,97.6003255385,97.7111426877,97.7742476337,97.7258437097,97.724013648,97.7179977295,97.8774642085,97.698185945,97.5980424578
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,165.0,100.0,80.0,97.4993603605,97.6768567246,97.6663453277,97.5258801585,97.6499241425,97.700468267,97.6223214187,97.6521905116,97.5699743262,97.5827041982
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,170.0,100.0,80.0,97.5002562295,97.4909853937,97.4979936348,97.4655857565,97.389730813,97.5913297122,97.5581640653,97.516013906,97.4805408147,97.6523206556
1000.0,10.0,4.0,0.5,2.0,-4.0,0.5,0.0,175.0,100.0,80.0,97.4089102414,97.4643084206,97.461337435,97.3624002605,97.4818492994,97.4045871134,97.4511297586,97.3986011521,97.4860144487,97.5967307549
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,145.0,100.0,64.0,34.4650709946,32.6118643064,32.0702865916,33.1057713871,32.0804899602,33.2591544984,31.6322303451,32.4712289533,32.011353409,33.2139074102
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,150.0,100.0,64.0,31.3613644407,32.7339316931,32.369165557,32.1182394131,31.6856518244,32.780622664,32.2756834623,31.3330901122,31.6211992854,31.4180267607
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,155.0,100.0,64.0,30.3742671691,29.8170213805,31.1874911465,30.2595250478,30.4653420236,31.5090607548,31.5583435692,29.955163077,31.6095982756,30.229511477
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,160.0,100.0,64.0,29.7706615822,30.4717587129,29.7847431667,29.3777125209,30.3664120432,29.5401927238,30.217044115,29.1140505713,30.2442162787,29.0770014114
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,165.0,100.0,64.0,29.2076203219,28.5309162602,28.660779663,28.727345541,29.6613937226,28.7539646138,29.5870545707,29.7740523754,29.4022044076,28.563344819
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,170.0,100.0,64.0,26.9328009994,27.5256924749,27.644252281,28.3518897772,28.2625745654,28.6327096706,28.3374218134,27.7123034465,28.7974711464,27.2255705955
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,175.0,100.0,64.0,26.7130908018,26.2828475337,26.5255330961,26.3608030034,27.7377417422,26.7748933165,26.4086424998,27.189922721,28.0759159745,27.007357418
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,145.0,100.0,66.0,36.8901602231,37.2564185584,36.6979562817,37.2526569952,37.6964528736,36.5636993831,37.0635126621,37.7292672774,36.3764828434,37.9931175007
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,150.0,100.0,66.0,35.2827822779,35.5984860363,35.5104235901,35.6944350374,35.9481030176,35.7624778607,36.54709538,36.0718077636,36.2826760275,37.711802619
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,155.0,100.0,66.0,34.3919959767,34.0851714008,35.4242794804,34.9446261593,34.9880915092,34.8980775917,36.0256478065,35.275637168,35.2253125646,35.7573954116
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,160.0,100.0,66.0,34.6183371994,35.2538485537,34.6488191195,33.7208911194,34.7092242952,33.2277155226,34.3776839557,34.3269810511,34.5356312708,35.0174304874
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,165.0,100.0,66.0,33.1935118667,33.1251391796,33.4309028111,33.4186989545,33.3575531054,32.1584917599,33.8365602922,33.7044337386,34.2750558055,32.7470991813
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,170.0,100.0,66.0,32.6093599653,31.5284705527,32.4758214572,32.1187060004,31.7719304992,32.1364231512,32.0666654189,33.7110038771,31.9952076527,32.7202078108
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,175.0,100.0,66.0,30.4319010481,31.4608763257,32.1797431041,31.6509237024,32.6150176332,31.9099419625,31.4867691271,32.1796849545,31.8623333028,31.0791736967
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,145.0,100.0,68.0,42.5542613391,41.832230603,41.3925477368,42.9998271135,42.4920121836,43.228924223,41.1675293577,42.6636841971,42.6370439962,42.2922146503
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,150.0,100.0,68.0,41.2762136939,41.4367294714,41.1440047608,41.0961257547,40.9367748645,41.2502822563,40.8875278767,41.3889494209,40.2603496735,42.2903869294
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,155.0,100.0,68.0,40.3397108344,40.2113996482,39.6911112851,40.0586684372,39.1936277477,39.5713987435,39.4452872496,39.2463775417,39.9742358553,40.1466775766
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,160.0,100.0,68.0,40.3850302678,39.1318319708,38.7521691235,38.7786353137,37.5359203207,39.7354049846,39.4908854846,38.3363427187,39.1518237108,39.0840920496
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,165.0,100.0,68.0,38.4686385028,38.6097154986,38.4825576415,37.8817977546,38.7666230798,38.6523554791,38.3490414536,38.0027982846,37.894988296,38.1915593917
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,170.0,100.0,68.0,37.7866477966,36.7294648601,37.2477488124,37.2904894079,36.7806326769,38.5804178605,37.644747248,37.5013457454,37.7552067224,37.7689977926
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,175.0,100.0,68.0,36.7701670721,36.0585841194,36.0922671343,36.9237637019,36.449772216,36.2121358488,36.6241513703,36.8018164955,36.6110393867,36.2171760536
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,145.0,100.0,70.0,46.7956754744,47.6524007879,47.3090549915,47.809389628,47.7719742286,47.6025213575,46.8703024256,46.2763294175,45.8173167971,47.2107834328
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,150.0,100.0,70.0,45.7418703221,45.6391155894,45.8744196595,44.718779142,44.9256549023,46.1779193249,45.815789538,45.3300073222,45.9816423133,45.2539108739
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,155.0,100.0,70.0,44.516187896,43.9483361878,44.5878278426,44.8950855598,44.7072116162,44.1605395545,44.8313514438,45.047338238,45.660289964,44.7172184885
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,160.0,100.0,70.0,42.1877790267,43.5811271162,44.0797463847,43.8615180909,43.3579542839,44.1073018476,43.4600475009,43.9641686483,43.3107453647,43.7562564085
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,165.0,100.0,70.0,42.0932659239,42.8770385894,43.6037907369,42.1621736815,43.679888165,42.6472938531,42.8558090105,42.5219808229,42.0924942802,42.6345810112
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,170.0,100.0,70.0,41.9620419966,42.3988962474,42.4158205095,41.1451596305,44.1016110645,41.6055042121,41.2387271905,44.1276390146,41.6892270665,41.569380556
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,175.0,100.0,70.0,41.3650367651,41.5681980253,41.7796616163,40.8545453239,40.7467465745,39.9110170836,39.7889322221,40.5770365749,41.8974806941,41.9468298764
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,145.0,100.0,72.0,52.0971980275,51.685666109,50.5077741525,51.5843289301,50.7128356354,52.3230076145,51.2480106762,51.5176100073,50.3486546962,51.5976861598
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,150.0,100.0,72.0,51.3176642402,51.1258874001,50.5038606374,50.341165553,50.4604521322,50.2966343945,51.3678837769,50.170952986,49.6771321215,50.6598370876
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,155.0,100.0,72.0,50.0266450005,48.7164198528,49.6100423153,48.640181078,48.9286923179,49.790859601,50.5247495112,50.0110392929,49.0833872636,48.4689993064
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,160.0,100.0,72.0,48.4368201887,48.7545531094,48.3882643429,48.1117904887,47.2509076522,48.1876960454,49.1934252088,47.8955828378,48.778781971,47.7170099712
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,165.0,100.0,72.0,47.0036920911,46.5267997141,47.3893093401,47.4982966999,47.2936774375,47.8619765237,48.2233065354,47.3744343803,47.3059291744,48.0479294225
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,170.0,100.0,72.0,46.6157287846,47.1298322792,46.3676413498,47.0931131805,46.6440212034,46.0836260638,46.627777333,46.448898629,46.7868626798,45.605707991
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,175.0,100.0,72.0,45.7426890056,45.4022345362,45.3417702765,46.8670552598,46.4360069863,45.6476608231,44.45006839,45.6012336533,45.9540927174,45.7143699593
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,145.0,100.0,74.0,56.2152379973,54.9986821097,55.8427767927,55.3689280319,55.6735320508,55.6635640423,57.0062585868,55.691958705,54.7519466017,55.8919187326
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,150.0,100.0,74.0,53.920890596,54.4870061977,54.447286508,54.6166504203,55.1159378443,53.8051288956,55.3269353,55.8533380431,55.0104514115,54.2278611354
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,155.0,100.0,74.0,54.4218611895,53.7049360322,53.9757827139,53.4079545121,54.0741886316,54.6691882509,53.5508991572,53.1106077014,54.5663523663,54.2006727891
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,160.0,100.0,74.0,53.1716425739,52.5255541042,51.9376054408,51.9532161918,53.447149934,51.5067042014,53.0466468469,53.0086488305,53.606283744,53.3520592088
1000.0,10.0,2.0,0.5,2.0,-3.5,0.5,0.0,165.0,100.0,74.0,51.4312652979,51.8813874079,50.4250458484,51.8957699437,52.1097405408,52.8501379238,52.4168346464,52.0007299389,52.5567006576,52.3103718912
