n,k,alpha/beta,alpha/beta SD,d,d_shift,d_sd,n0,max_d,dose_of_interest,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCPs,TCP_mean,TCP_sd
100,20,3.5,2,2,-5,0,200,100,64,94.99567979,91.29872892,91.29872892,93.58056188,93.58056188,88.65625485,88.65625485,90.6687062,90.6687062,92.70873338,92.70873338,93.59570521,93.59570521,86.84626354,86.84626354,91.65717641,91.65717641,90.63969315,90.63969315,90.41911305,90.41911305,89.97369561,89.97369561,90.67442561,90.67442561,90.65032255,90.65032255,90.47500375,90.47500375,92.37594369,92.37594369,87.08163808,87.08163808,91.42307882,91.42307882,91.82121278,91.82121278,90.13301722,90.13301722,91.81267392,90.90417258,1.853373411
100,20,3.5,2,2,-5,0,200,100,66,91.81267392,95.07873388,95.07873388,92.57272386,92.57272386,90.17793756,90.17793756,94.44848206,94.44848206,90.9537535,90.9537535,92.57708315,92.57708315,91.50044204,91.50044204,94.43979987,94.43979987,90.18641614,90.18641614,90.89947295,90.89947295,92.38875689,92.38875689,90.35621642,90.35621642,93.26448402,93.26448402,90.45933903,90.45933903,91.35026792,91.35026792,92.7176488,92.7176488,93.99888171,93.99888171,94.42140491,94.42140491,93.1507107,93.1507107,92.16918302,92.34667419,1.546376753
100,20,3.5,2,2,-5,0,200,100,68,92.16918302,91.92623291,91.92623291,92.85742034,92.85742034,93.17960085,93.17960085,90.62400415,90.62400415,89.4903767,89.4903767,94.47133746,94.47133746,93.43674199,93.43674199,93.14139843,93.14139843,92.13947188,92.13947188,92.30116966,92.30116966,93.31571111,93.31571111,93.31919023,93.31919023,92.34210995,92.34210995,93.08080106,93.08080106,92.47636242,92.47636242,90.28469219,90.28469219,94.49463909,94.49463909,95.16974846,95.16974846,92.59789056,92.59789056,93.51348125,92.67451158,1.351339438
100,20,3.5,2,2,-5,0,200,100,70,93.51348125,92.13716024,92.13716024,94.33185635,94.33185635,92.34093591,92.34093591,94.54902463,94.54902463,92.90965822,92.90965822,94.65632137,94.65632137,94.88906709,94.88906709,94.16211596,94.16211596,95.57018523,95.57018523,94.95106411,94.95106411,94.62983,94.62983,93.15628519,93.15628519,93.5024703,93.5024703,96.02212857,96.02212857,94.97481345,94.97481345,92.52772557,92.52772557,92.65314253,92.65314253,95.0351924,95.0351924,94.21299539,94.21299539,94.47047897,94.06019763,1.097521093
100,20,3.5,2,2,-5,0,200,100,72,94.47047897,93.71498743,93.71498743,93.33514102,93.33514102,95.67096998,95.67096998,94.30743498,94.30743498,95.56518283,95.56518283,96.63221639,96.63221639,96.47465204,96.47465204,93.96954021,93.96954021,94.5533063,94.5533063,94.85212354,94.85212354,95.75495331,95.75495331,94.61259068,94.61259068,95.00618159,95.00618159,95.33241932,95.33241932,94.77405356,94.77405356,94.39362216,94.39362216,95.16002968,95.16002968,95.99823835,95.99823835,95.5823221,95.5823221,96.29276777,95.05357944,0.875305413
100,20,3.5,2,2,-5,0,200,100,74,96.29276777,95.83284308,95.83284308,95.18940088,95.18940088,96.48386568,96.48386568,94.5076151,94.5076151,94.41392354,94.41392354,94.89304988,94.89304988,95.38075841,95.38075841,95.70649838,95.70649838,95.635252,95.635252,96.03126285,96.03126285,95.02350801,95.02350801,95.05872905,95.05872905,94.54953212,94.54953212,95.20083884,95.20083884,95.25587973,95.25587973,95.93373965,95.93373965,95.17189162,95.17189162,96.02342672,96.02342672,96.22419809,96.22419809,95.93353122,95.43146816,0.589413782
100,20,3.5,2,2,-5,0,200,100,76,95.93353122,96.06999817,96.06999817,96.96518754,96.96518754,95.88475493,95.88475493,97.36198268,97.36198268,97.64689622,97.64689622,96.71338013,96.71338013,97.32142917,97.32142917,96.39961,96.39961,96.96816405,96.96816405,96.69012463,96.69012463,97.57079268,97.57079268,95.40071112,95.40071112,96.26206396,96.26206396,96.58709654,96.58709654,94.80112159,94.80112159,96.42504347,96.42504347,96.52282127,96.52282127,96.0665537,96.0665537,96.94760788,96.94760788,96.58191306,96.54315309,0.694630665
100,20,3.5,2,2,-5,0,200,100,78,96.58191306,96.65221647,96.65221647,96.66700275,96.66700275,97.60507247,97.60507247,97.89163748,97.89163748,96.42436725,96.42436725,98.44267906,98.44267906,97.27172069,97.27172069,97.24945255,97.24945255,98.12049169,98.12049169,97.05209217,97.05209217,97.84665807,97.84665807,96.98033186,96.98033186,96.3026483,96.3026483,96.12245557,96.12245557,97.46247431,97.46247431,96.45782544,96.45782544,96.10632135,96.10632135,97.73615925,97.73615925,97.98860437,97.98860437,97.13743773,97.16199433,0.691783449
100,20,3.5,2,2,-5,0,200,100,80,97.13743773,97.91549244,97.91549244,97.8278206,97.8278206,97.10068444,97.10068444,97.5392824,97.5392824,97.44409695,97.44409695,96.60253751,96.60253751,97.30035848,97.30035848,97.82072308,97.82072308,97.70083039,97.70083039,97.53163702,97.53163702,98.72304077,98.72304077,98.36920299,98.36920299,97.34909898,97.34909898,98.50284158,98.50284158,97.53110411,97.53110411,97.76439704,97.76439704,96.16770166,96.16770166,96.55650831,96.55650831,96.69037834,96.69037834,98.15613335,97.50422613,0.647522163
100,20,4,2,2,-5,0,200,100,64,98.15613335,96.29007351,96.29007351,94.04779454,94.04779454,95.69110131,95.69110131,93.80222489,93.80222489,96.09628719,96.09628719,94.16673979,94.16673979,93.99265471,93.99265471,94.74906792,94.74906792,93.85741137,93.85741137,95.04657702,95.04657702,93.74048182,93.74048182,96.02870839,96.02870839,95.77747105,95.77747105,95.04053395,95.04053395,94.84228164,94.84228164,95.32221463,95.32221463,95.74381402,95.74381402,94.52812819,94.52812819,92.46189914,92.46189914,95.46255316,94.90174042,1.101285692
100,20,4,2,2,-5,0,200,100,66,95.46255316,97.04899985,97.04899985,95.60522647,95.60522647,95.7756131,95.7756131,92.84124683,92.84124683,94.64158307,94.64158307,94.96414307,94.96414307,96.64096758,96.64096758,95.26667632,95.26667632,95.81953396,95.81953396,96.92240578,96.92240578,95.35702889,95.35702889,96.2601283,96.2601283,94.084536,94.084536,95.91045479,95.91045479,93.99618078,93.99618078,96.51306369,96.51306369,96.54422961,96.54422961,95.0045478,95.0045478,96.93708023,96.93708023,94.3402282,95.55175184,1.098630747
100,20,4,2,2,-5,0,200,100,68,94.3402282,96.48874516,96.48874516,97.30266219,97.30266219,96.36545594,96.36545594,98.17465462,98.17465462,96.75909785,96.75909785,96.12817646,96.12817646,96.52957157,96.52957157,97.08980861,97.08980861,95.92062569,95.92062569,96.55729096,96.55729096,95.56290131,95.56290131,97.18724244,97.18724244,95.50646539,95.50646539,97.46361509,97.46361509,96.41821037,96.41821037,97.48573927,97.48573927,96.38116001,96.38116001,97.61996466,97.61996466,95.15070722,95.15070722,96.02121305,96.56364077,0.838436149
100,20,4,2,2,-5,0,200,100,70,96.02121305,96.68420301,96.68420301,97.45255488,97.45255488,96.16977642,96.16977642,97.1841735,97.1841735,96.90814263,96.90814263,97.01867943,97.01867943,96.72800479,96.72800479,96.86604054,96.86604054,97.58973266,97.58973266,97.62073073,97.62073073,96.69812382,96.69812382,98.56712787,98.56712787,96.00039976,96.00039976,95.60820728,95.60820728,96.27493384,96.27493384,96.60997193,96.60997193,97.65023037,97.65023037,96.68823194,96.68823194,96.64186711,96.64186711,97.43343508,96.88442283,0.669952235
100,20,4,2,2,-5,0,200,100,72,97.43343508,98.1088241,98.1088241,97.7328166,97.7328166,98.48388417,98.48388417,97.05409623,97.05409623,97.49772615,97.49772615,97.90369113,97.90369113,97.22133732,97.22133732,97.37682459,97.37682459,97.888284,97.888284,97.25113184,97.25113184,96.48389401,96.48389401,98.61052499,98.61052499,97.17321677,97.17321677,97.53213142,97.53213142,96.65430309,96.65430309,97.46068422,97.46068422,97.78669375,97.78669375,97.29773065,97.29773065,96.64664221,96.64664221,98.05142403,97.49534334,0.554782512
100,20,4,2,2,-5,0,200,100,74,98.05142403,97.71661132,97.71661132,97.33974695,97.33974695,97.91048172,97.91048172,97.61102991,97.61102991,98.48670078,98.48670078,98.31975769,98.31975769,97.20004013,97.20004013,98.09360784,98.09360784,97.98822081,97.98822081,98.12714182,98.12714182,98.27835516,98.27835516,97.96952553,97.96952553,98.51960893,98.51960893,98.0787864,98.0787864,98.53050688,98.53050688,98.51652727,98.51652727,96.83701347,96.83701347,97.86404613,97.86404613,97.86619579,97.86619579,97.74257464,97.95754519,0.445525572
100,20,4,2,2,-5,0,200,100,76,97.74257464,98.31044717,98.31044717,98.52879938,98.52879938,98.32166644,98.32166644,98.6829514,98.6829514,98.55191025,98.55191025,98.20326089,98.20326089,97.18893627,97.18893627,98.22961655,98.22961655,98.47970054,98.47970054,98.39355503,98.39355503,98.77310542,98.77310542,98.50568534,98.50568534,98.46721187,98.46721187,99.03262986,99.03262986,97.41924187,97.41924187,98.51788256,98.51788256,98.76733209,98.76733209,97.75659288,97.75659288,97.98111449,97.98111449,98.67159798,98.31593633,0.449533674
100,20,4,2,2,-5,0,200,100,78,98.67159798,97.77365243,97.77365243,98.66539304,98.66539304,98.69701258,98.69701258,98.55752358,98.55752358,98.31331075,98.31331075,98.68732193,98.68732193,98.83492987,98.83492987,98.66186754,98.66186754,98.58854378,98.58854378,98.34931252,98.34931252,99.12649695,99.12649695,98.93664064,98.93664064,97.99664122,97.99664122,98.53294474,98.53294474,98.66824534,98.66824534,98.7930703,98.7930703,98.21019642,98.21019642,98.15637049,98.15637049,98.41706438,98.41706438,98.71632213,98.53302493,0.317252714
100,20,4,2,2,-5,0,200,100,80,98.71632213,98.66279385,98.66279385,98.18058797,98.18058797,99.3589142,99.3589142,98.45137325,98.45137325,98.59957566,98.59957566,98.6756338,98.6756338,99.16313212,99.16313212,98.12009677,98.12009677,98.52590086,98.52590086,99.03730797,99.03730797,99.06527659,99.06527659,99.44171191,99.44171191,98.85607247,98.85607247,99.07469391,99.07469391,98.37114473,98.37114473,99.05563727,99.05563727,98.61331579,98.61331579,99.09054737,99.09054737,98.89052316,98.89052316,99.24351732,98.81070797,0.364327934
100,20,1,2,2,-4,0,200,100,64,99.24351732,27.76568202,27.76568202,24.45259214,24.45259214,25.31879774,25.31879774,26.84245991,26.84245991,25.14753383,25.14753383,26.29309,26.29309,23.57794083,23.57794083,25.48651901,25.48651901,27.5940913,27.5940913,29.4278305,29.4278305,26.37458425,26.37458425,23.21949566,23.21949566,28.37884369,28.37884369,30.38408427,30.38408427,31.20719089,31.20719089,26.83509309,26.83509309,24.83423441,24.83423441,26.9908402,26.9908402,27.25435186,27.25435186,25.87964443,28.49734182,11.5108123
100,20,1,2,2,-4,0,200,100,66,25.87964443,36.2007948,36.2007948,31.78952336,31.78952336,26.91861834,26.91861834,33.94462685,33.94462685,29.39922225,29.39922225,26.75528955,26.75528955,29.68947304,29.68947304,26.3059477,26.3059477,31.11398605,31.11398605,32.59922076,32.59922076,26.05787416,26.05787416,29.13085364,29.13085364,28.49720345,28.49720345,30.54387826,30.54387826,28.03302079,28.03302079,31.93427657,31.93427657,24.28461024,24.28461024,31.6487098,31.6487098,27.81998971,27.81998971,32.412819,29.59066755,2.949414457
100,20,1,2,2,-4,0,200,100,68,32.412819,38.9838006,38.9838006,29.56436495,29.56436495,31.77911373,31.77911373,31.42329443,31.42329443,29.63250881,29.63250881,36.58603366,36.58603366,34.21730833,34.21730833,28.7535169,28.7535169,37.96503143,37.96503143,32.61306061,32.61306061,27.54690261,27.54690261,38.83118826,38.83118826,34.72824828,34.72824828,26.38756483,26.38756483,31.45877646,31.45877646,29.18613345,29.18613345,30.10083056,30.10083056,35.3118061,35.3118061,30.70090659,30.70090659,31.57679622,32.38825991,3.606997213
100,20,1,2,2,-4,0,200,100,70,31.57679622,31.85383243,31.85383243,37.01046791,37.01046791,28.14225811,28.14225811,27.80826745,27.80826745,37.69573089,37.69573089,33.02509701,33.02509701,35.66261387,35.66261387,30.64184468,30.64184468,39.48928328,39.48928328,28.59759721,28.59759721,34.61798132,34.61798132,36.34531265,36.34531265,37.26935583,37.26935583,37.6141185,37.6141185,30.43789397,30.43789397,33.50908435,33.50908435,38.46937647,38.46937647,31.53013916,31.53013916,35.33846891,35.33846891,31.92921723,33.84058654,3.530506545
100,20,1,2,2,-4,0,200,100,72,31.92921723,39.43580474,39.43580474,38.78115143,38.78115143,35.09179533,35.09179533,34.92340882,34.92340882,43.21986261,43.21986261,33.31130505,33.31130505,36.49367633,36.49367633,39.37111823,39.37111823,40.77319702,40.77319702,39.14456937,39.14456937,37.72871927,37.72871927,39.61379685,39.61379685,35.49671205,35.49671205,36.02309311,36.02309311,30.53083211,30.53083211,35.16685378,35.16685378,39.37865905,39.37865905,38.41746595,38.41746595,33.58896045,33.58896045,40.23249934,37.12859199,3.057020064
100,20,1,2,2,-4,0,200,100,74,40.23249934,42.68187131,42.68187131,39.44280099,39.44280099,46.17517238,46.17517238,38.45897326,38.45897326,37.41396099,37.41396099,43.66279727,43.66279727,41.23709191,41.23709191,37.57635248,37.57635248,40.37229589,40.37229589,32.71399566,32.71399566,38.14731496,38.14731496,33.57622808,33.57622808,45.88352002,45.88352002,40.24909021,40.24909021,37.40311346,37.40311346,39.79362298,39.79362298,39.04740263,39.04740263,41.63481227,41.63481227,45.83961944,45.83961944,38.41090073,40.03158681,3.562691979
100,20,1,2,2,-4,0,200,100,76,38.41090073,41.53071377,41.53071377,35.03163736,35.03163736,37.12901135,37.12901135,52.07518904,52.07518904,47.33592206,47.33592206,41.68678536,41.68678536,50.61454794,50.61454794,40.81145486,40.81145486,43.00648243,43.00648243,41.38704855,41.38704855,45.68161097,45.68161097,46.34555864,46.34555864,40.74727133,40.74727133,50.14178476,50.14178476,41.68967901,41.68967901,42.57233333,42.57233333,40.42806332,40.42806332,41.49287521,41.49287521,39.51097083,39.51097083,41.88248412,42.96828163,4.341290051
100,20,1,2,2,-4,0,200,100,78,41.88248412,43.38011895,43.38011895,44.29935862,44.29935862,49.70558889,49.70558889,44.22481346,44.22481346,48.65704173,48.65704173,48.5374774,48.5374774,44.69439957,44.69439957,50.11134548,50.11134548,50.88057432,50.88057432,42.40730063,42.40730063,43.18939136,43.18939136,45.9685095,45.9685095,42.06445437,42.06445437,53.44023924,53.44023924,49.59655173,49.59655173,43.33247783,43.33247783,44.76186142,44.76186142,47.13377662,47.13377662,43.70344394,43.70344394,48.38144278,46.26103443,3.258159189
100,20,1,2,2,-4,0,200,100,80,48.38144278,49.33846985,49.33846985,52.69160428,52.69160428,51.42892401,51.42892401,45.86188298,45.86188298,43.51816657,43.51816657,48.84646537,48.84646537,52.12104962,52.12104962,54.46356427,54.46356427,47.44525814,47.44525814,47.57744141,47.57744141,49.93004893,49.93004893,53.15437345,53.15437345,50.36254773,50.36254773,50.68234723,50.68234723,48.50901208,48.50901208,48.31856082,48.31856082,48.03889225,48.03889225,55.37771425,55.37771425,55.44694594,55.44694594,54.82498284,50.2358241,3.137561523
100,20,1.5,2,2,-4,0,200,100,64,54.82498284,46.86067407,46.86067407,45.29058189,45.29058189,38.61933404,38.61933404,44.04982719,44.04982719,45.64765172,45.64765172,40.51351473,40.51351473,45.22551328,45.22551328,37.14924669,37.14924669,41.69082597,41.69082597,38.26385967,38.26385967,44.74612998,44.74612998,51.03574908,51.03574908,42.95751322,42.95751322,41.62706427,41.62706427,43.13982466,43.13982466,40.03178984,40.03178984,43.3876936,43.3876936,42.42102511,42.42102511,44.67720383,44.67720383,36.7446473,43.15599189,3.79207264
100,20,1.5,2,2,-4,0,200,100,66,36.7446473,44.91119201,44.91119201,48.08367607,48.08367607,46.58735073,46.58735073,42.45165657,42.45165657,51.85821525,51.85821525,48.58123741,48.58123741,47.08769742,47.08769742,52.18565105,52.18565105,41.17991974,41.17991974,47.85166534,47.85166534,44.16978314,44.16978314,43.27169904,43.27169904,45.42223425,45.42223425,44.29055226,44.29055226,44.35320908,44.35320908,39.1057157,39.1057157,42.27616838,42.27616838,46.82078251,46.82078251,47.29994157,47.29994157,42.73828191,45.37649061,3.510337457
100,20,1.5,2,2,-4,0,200,100,68,42.73828191,49.9692988,49.9692988,48.02858723,48.02858723,50.51499241,50.51499241,51.08054452,51.08054452,52.9322239,52.9322239,52.21011151,52.21011151,50.7434892,50.7434892,47.69539825,47.69539825,48.48463374,48.48463374,53.25926833,53.25926833,52.92000407,52.92000407,45.4115153,45.4115153,49.92223397,49.92223397,46.95083459,46.95083459,54.1489047,54.1489047,51.162284,51.162284,49.57991668,49.57991668,45.44796759,45.44796759,55.1421947,55.1421947,53.78895404,50.19340107,2.959477732
100,20,1.5,2,2,-4,0,200,100,70,53.78895404,53.67163896,53.67163896,56.86595832,56.86595832,55.64724082,55.64724082,54.2968413,54.2968413,51.12164461,51.12164461,53.64069335,53.64069335,50.35634106,50.35634106,55.73376453,55.73376453,50.31680418,50.31680418,53.84613014,53.84613014,50.50488103,50.50488103,52.67029532,52.67029532,48.84046227,48.84046227,50.85840661,50.85840661,52.31696181,52.31696181,51.03358271,51.03358271,51.87643942,51.87643942,45.28903774,45.28903774,59.90229458,59.90229458,52.83966767,52.60518648,3.0702472
100,20,1.5,2,2,-4,0,200,100,72,52.83966767,58.09397027,58.09397027,58.41988927,58.41988927,56.91690039,56.91690039,53.43416281,53.43416281,56.80389773,56.80389773,55.74939361,55.74939361,54.16542199,54.16542199,60.27811311,60.27811311,59.23404679,59.23404679,58.13441136,58.13441136,58.91564968,58.91564968,58.03087542,58.03087542,54.48054107,54.48054107,55.61402414,55.61402414,53.43831407,53.43831407,56.38931135,56.38931135,59.9414638,59.9414638,60.24412491,60.24412491,54.52519273,54.52519273,60.97768795,56.98591911,2.350724927
100,20,1.5,2,2,-4,0,200,100,74,60.97768795,57.36138864,57.36138864,62.699351,62.699351,60.92123765,60.92123765,61.98872795,61.98872795,61.19999531,61.19999531,59.5917854,59.5917854,59.84152348,59.84152348,56.00003718,56.00003718,57.49605457,57.49605457,56.91411345,56.91411345,61.59661382,61.59661382,53.46770763,53.46770763,58.69569605,58.69569605,58.99333689,58.99333689,60.62632593,60.62632593,65.74707161,65.74707161,58.95227975,58.95227975,56.54233298,56.54233298,55.10709581,55.10709581,57.32444785,59.14468715,2.830651848
100,20,1.5,2,2,-4,0,200,100,76,57.32444785,59.43609248,59.43609248,66.9643962,66.9643962,59.62236626,59.62236626,62.98638423,62.98638423,58.67078507,58.67078507,68.20892198,68.20892198,59.58418825,59.58418825,64.03729153,64.03729153,63.27258537,63.27258537,61.72969637,61.72969637,59.72298533,59.72298533,62.69279851,62.69279851,59.66578861,59.66578861,62.77532044,62.77532044,60.47800031,60.47800031,51.74108606,51.74108606,63.36757711,63.36757711,65.44865302,65.44865302,64.62709313,64.62709313,64.4990607,61.79718823,3.551973311
100,20,1.5,2,2,-4,0,200,100,78,64.4990607,63.20005604,63.20005604,61.7895304,61.7895304,67.99052487,67.99052487,60.42955577,60.42955577,62.22015754,62.22015754,64.83590434,64.83590434,74.01424773,74.01424773,63.21784953,63.21784953,63.46606097,63.46606097,65.83044522,65.83044522,60.80885707,60.80885707,65.79132902,65.79132902,62.34225441,62.34225441,63.55998282,63.55998282,63.9477412,63.9477412,66.86078543,66.86078543,67.39839339,67.39839339,64.5159202,64.5159202,64.61159108,64.61159108,66.03616011,64.60493987,2.951153394
100,20,1.5,2,2,-4,0,200,100,80,66.03616011,70.19543235,70.19543235,63.90452922,63.90452922,68.38038241,68.38038241,69.62068628,69.62068628,65.1261149,65.1261149,69.29767832,69.29767832,68.68408232,68.68408232,62.95278394,62.95278394,66.00736591,66.00736591,69.55399101,69.55399101,70.66001241,70.66001241,69.33100218,69.33100218,68.30419338,68.30419338,66.76562136,66.76562136,70.41121952,70.41121952,67.47752535,67.47752535,69.22713466,69.22713466,65.81759041,65.81759041,72.83313564,72.83313564,73.46104056,68.2149541,2.537018315
100,20,2,2,2,-4,0,200,100,64,73.46104056,61.59264906,61.59264906,56.16103703,56.16103703,57.77738598,57.77738598,57.17462094,57.17462094,56.5685647,56.5685647,55.8460095,55.8460095,57.22099627,57.22099627,56.60220091,56.60220091,60.27877035,60.27877035,54.96752698,54.96752698,58.75787989,58.75787989,62.29697877,62.29697877,59.36981089,59.36981089,58.59230471,58.59230471,70.2414079,70.2414079,66.17212894,66.17212894,58.95242391,58.95242391,67.74744076,67.74744076,64.01922889,64.01922889,58.0485956,60.30470922,4.604342284
100,20,2,2,2,-4,0,200,100,66,58.0485956,65.6863817,65.6863817,60.69450867,60.69450867,65.69189363,65.69189363,62.69082121,62.69082121,63.7105467,63.7105467,63.95335286,63.95335286,59.16888926,59.16888926,66.08932247,66.08932247,61.94488124,61.94488124,62.85381323,62.85381323,60.21699884,60.21699884,62.61838972,62.61838972,61.82844828,61.82844828,67.25524219,67.25524219,64.83174016,64.83174016,65.36707392,65.36707392,61.94573159,61.94573159,62.88964948,62.88964948,57.76667182,57.76667182,62.23937904,62.86741721,2.486759872
100,20,2,2,2,-4,0,200,100,68,62.23937904,61.7865596,61.7865596,67.14839567,67.14839567,63.66183788,63.66183788,70.69433187,70.69433187,68.40175686,68.40175686,65.90566008,65.90566008,62.00536609,62.00536609,61.11960253,61.11960253,65.47069561,65.47069561,60.43557413,60.43557413,60.88757794,60.88757794,67.63277774,67.63277774,67.84903562,67.84903562,60.74618792,60.74618792,66.11770962,66.11770962,66.65542067,66.65542067,66.0111624,66.0111624,67.24086994,67.24086994,67.66835251,67.66835251,62.39204621,64.98772937,3.008723444
100,20,2,2,2,-4,0,200,100,70,62.39204621,74.76276595,74.76276595,71.16048259,71.16048259,65.58384238,65.58384238,63.26265817,63.26265817,68.20171971,68.20171971,65.08423125,65.08423125,71.90654872,71.90654872,66.44502004,66.44502004,67.0579411,67.0579411,69.352159,69.352159,63.37667502,63.37667502,65.47138396,65.47138396,67.64235651,67.64235651,65.87406214,65.87406214,63.86025615,63.86025615,66.74088295,66.74088295,62.1516208,62.1516208,70.37608815,70.37608815,72.13551741,72.13551741,71.12143906,67.36014773,3.416434278
